imgname;title;painter;year;medium;image-URL;page-URL;OriginCountry
1859_AdolphMenzel_DanielChodowiecki.jpg; Daniel Chodowiecki auf der Jannowitzbrücke;Adolph Menzel;1859;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/6/62/Adolf_Friedrich_Erdmann_von_Menzel_019.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_019.jpg;Germany
1838_AdolphMenzel_ChorDerAlten.jpg;Chor der alten Klosterkirche in Berlin;Adolph Menzel;1838;watercolor on paper;https://upload.wikimedia.org/wikipedia/commons/5/51/Adolf_Friedrich_Erdmann_von_Menzel_020.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_020.jpg;Germany
1872_AdolphMenzel_Eisenwalzwerk.jpg;Eisenwalzwerk Moderne Cyklopen;Adolph Menzel;between 1872 and 1875;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/3/35/Adolf_Friedrich_Erdmann_von_Menzel_021.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_021.jpg;Germany
1866_AdolphMenzel_EmilieMenzelAm.jpg;Emilie Menzel am Klavier stehend;Adolph Menzel;1866;watercolor on paper;https://upload.wikimedia.org/wikipedia/commons/8/8b/Adolf_Friedrich_Erdmann_von_Menzel_022.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_022.jpg;Germany
1850_AdolphMenzel_Floetenkonzert.jpg;Flötenkonzert Friedrichs des Großen in Sanssouci.;Adolph Menzel;1850-1852;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/7/70/Adolf_Friedrich_Erdmann_von_Menzel_023.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_023.jpg;Germany
1850_AdolphMenzel_FriedrichDerGroße.jpg; Friedrich der Große auf Reisen;Adolph Menzel;circa 1850; Ölskizze, Papier auf Leinwand;https://upload.wikimedia.org/wikipedia/commons/f/f7/Adolf_Friedrich_Erdmann_von_Menzel_024.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_024.jpg;Germany
1847_AdolphMenzel_FriedrichsgrachtBei.jpg;Friedrichsgracht bei Mondschein;Adolph Menzel;1847;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/5/50/Adolf_Friedrich_Erdmann_von_Menzel_025.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_025.jpg;Germany
1880_AdolphMenzel_Fronleichnamsprozession.jpg;Fronleichnamsprozession in Hofgastein;Adolph Menzel;1880;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/7/74/Adolf_Friedrich_Erdmann_von_Menzel_026.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_026.jpg;Germany
1880_AdolphMenzel_Fronleichnamsprozession.jpg;Fronleichnamsprozession in Hofgastein;Adolph Menzel;1880;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/4/44/Adolf_Friedrich_Erdmann_von_Menzel_027.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_027.jpg;Germany
1846_AdolphMenzel_GewitterAm.jpg;Gewitter am Tempelhofer Berg;Adolph Menzel;1846;oil on paper;https://upload.wikimedia.org/wikipedia/commons/d/db/Adolf_Friedrich_Erdmann_von_Menzel_028.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_028.jpg;Germany
1863_AdolphMenzel_Gouachenserie»Das.jpg;Gouachenserie »Das Kinderalbum«, Szene: Trockenplatz;Adolph Menzel;1863;gouache on paper;https://upload.wikimedia.org/wikipedia/commons/f/f2/Adolf_Friedrich_Erdmann_von_Menzel_029.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_029.jpg;No information
1850_AdolphMenzel_HusarenBringenEine.jpg;Husaren bringen eine polnische Familie auf;Adolph Menzel;1850;paper;https://upload.wikimedia.org/wikipedia/commons/1/1a/Adolf_Friedrich_Erdmann_von_Menzel_030.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_030.jpg;Germany
1883_AdolphMenzel_AtTheBeerGarden.jpg;At the beer garden;Adolph Menzel;1883;gouache on paper;https://upload.wikimedia.org/wikipedia/commons/3/3c/Adolf_Friedrich_Erdmann_von_Menzel_031.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_031.jpg;Germany
1888_AdolphMenzel_ImWeißenSaal.jpg;Im Weißen Saal;Adolph Menzel;1888;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/c/c7/Adolf_Friedrich_Erdmann_von_Menzel_032.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_032.jpg;Germany
1881_AdolphMenzel_KanzelpredigtInDer.jpg;Kanzelpredigt in der Pfarrkirche zu Innsbruck;Adolph Menzel;1881;gouache on paper;https://upload.wikimedia.org/wikipedia/commons/4/4f/Adolf_Friedrich_Erdmann_von_Menzel_033.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_033.jpg;Germany
1873_AdolphMenzel_KuecheInHofgastein.jpg;Küche in Hofgastein;Adolph Menzel;1873;paper;https://upload.wikimedia.org/wikipedia/commons/f/fe/Adolf_Friedrich_Erdmann_von_Menzel_034.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_034.jpg;Germany
1847_AdolphMenzel_Kunstbetrachter.jpg;Kunstbetrachter;Adolph Menzel;1847;gouache on paper;https://upload.wikimedia.org/wikipedia/commons/e/ec/Adolf_Friedrich_Erdmann_von_Menzel_035.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_035.jpg;Germany
1855_AdolphMenzel_Maskensouper.jpg;Maskensouper;Adolph Menzel;1855;gouache on paper;https://upload.wikimedia.org/wikipedia/commons/5/59/Adolf_Friedrich_Erdmann_von_Menzel_036.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_036.jpg;Germany
1848_AdolphMenzel_MenzelsSchwester.jpg; Menzels Schwester Emilie im Schlaf;Adolph Menzel;circa 1848;oil on paper mounted on canvas;https://upload.wikimedia.org/wikipedia/commons/5/58/Adolf_Friedrich_Erdmann_von_Menzel_037.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_037.jpg;Germany
1867_AdolphMenzel_AfternoonInThe.jpg;Afternoon in the Tuileries Gardens;Adolph Menzel;1867;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/4/44/Adolf_Friedrich_Erdmann_von_Menzel_038.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_038.jpg;Germany
1847_AdolphMenzel_ChurchOfStsPeter.jpg;Church of Sts. Peter and Paul, Strzegom;Adolph Menzel;1847;watercolor on paper;https://upload.wikimedia.org/wikipedia/commons/b/b8/Adolf_Friedrich_Erdmann_von_Menzel_040.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_040.jpg;Germany
1847_AdolphMenzel_PortraetDer.jpg; Porträt der Karoline Arnold;Adolph Menzel;1847; Pastell, Papier;https://upload.wikimedia.org/wikipedia/commons/0/0b/Adolf_Friedrich_Erdmann_von_Menzel_041.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_041.jpg;Germany
1853_AdolphMenzel_PortraetDesPaul.jpg; Porträt des Paul Heyse;Adolph Menzel;1853; Pastell, Papier;https://upload.wikimedia.org/wikipedia/commons/b/b1/Adolf_Friedrich_Erdmann_von_Menzel_042.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_042.jpg;Germany
1846_AdolphMenzel_PortraetVonMenzels.jpg; Porträt von Menzels Bruder Richard;Adolph Menzel;1846; Öl, Papier auf Pappe;https://upload.wikimedia.org/wikipedia/commons/3/38/Adolf_Friedrich_Erdmann_von_Menzel_043.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_043.jpg;Germany
1875_AdolphMenzel_TravelPlans.jpg;Travel plans;Adolph Menzel;1875;gouache on paper;https://upload.wikimedia.org/wikipedia/commons/4/4f/Adolf_Friedrich_Erdmann_von_Menzel_044.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_044.jpg;Germany
1865_AdolphMenzel_Staatsminister.jpg; Staatsminister Freiherr von Schleinitz Porträtstudie zum Krönungsbild;Adolph Menzel;1865;watercolor on paper;https://upload.wikimedia.org/wikipedia/commons/e/ee/Adolf_Friedrich_Erdmann_von_Menzel_045.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_045.jpg;No information
1856_AdolphMenzel_TheatreDuGymnase.jpg; Théâtre du Gymnase Paris;Adolph Menzel;1856;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/9/90/Adolf_Friedrich_Erdmann_von_Menzel_046.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_046.jpg;Germany
1848_AdolphMenzel_TreppenflurBei.jpg;Treppenflur bei Nachtbeleuchtung;Adolph Menzel;1848;oil on paper mounted on cardboard;https://upload.wikimedia.org/wikipedia/commons/4/41/Adolf_Friedrich_Erdmann_von_Menzel_047.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_047.jpg;Germany
1847_AdolphMenzel_LivingRoomWithThe.jpg;Living room with the artist's sister;Adolph Menzel;1847;oil on paper mounted on millboard;https://upload.wikimedia.org/wikipedia/commons/6/68/Adolf_Friedrich_Erdmann_von_Menzel_048.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_048.jpg;No information
1849_AdolphMenzel_TwoDiscussing.jpg;Two discussing voters;Adolph Menzel;1849;pastel on paper;https://upload.wikimedia.org/wikipedia/commons/6/68/Adolf_Friedrich_Erdmann_von_Menzel_049.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Friedrich_Erdmann_von_Menzel_049.jpg;Germany
1886_AdolfSeel_Alhambra.jpg; Alhambra;Adolf Seel;1886;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/e/e4/Adolf_Seel_001.jpg;https://commons.wikimedia.org/wiki/File:Adolf_Seel_001.jpg;Germany
1883_AdolpheJosephThomasMonticelli_LesPrecieuses.jpg;Les Précieuses Ridicules;Adolphe Joseph Thomas Monticelli;1883;oil on panel;https://upload.wikimedia.org/wikipedia/commons/c/c5/Adolphe_Joseph_Thomas_Monticelli_001.jpg;https://commons.wikimedia.org/wiki/File:Adolphe_Joseph_Thomas_Monticelli_001.jpg;France
1876_AdolpheJosephThomasMonticelli_OrientalischeSzene.jpg; Orientalische Szene;Adolphe Joseph Thomas Monticelli;1876;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/8/8f/Adolphe_Joseph_Thomas_Monticelli_002.jpg;https://commons.wikimedia.org/wiki/File:Adolphe_Joseph_Thomas_Monticelli_002.jpg;France
1880_AdolpheJosephThomasMonticelli_WieEsEuchGefaellt.jpg; Wie es Euch gefällt;Adolphe Joseph Thomas Monticelli;circa 1880;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/b/b9/Adolphe_Joseph_Thomas_Monticelli_003.jpg;https://commons.wikimedia.org/wiki/File:Adolphe_Joseph_Thomas_Monticelli_003.jpg;France
1410_MasterOfTheViennaAdoration_TheAdorationOfThe.jpg;The Adoration of the Magi;Master of the Vienna Adoration;circa 1410;oil on panel;https://upload.wikimedia.org/wikipedia/commons/3/38/Adoration_of_Jesus.jpg;https://commons.wikimedia.org/wiki/File:Adoration_of_Jesus.jpg;Hungary
1439_FraAngelico_AdorazioneDel.jpg; Adorazione del Bambino;Fra Angelico;1439-1443;fresco;https://upload.wikimedia.org/wikipedia/commons/b/ba/Adorazione_del_Bambino_-_Beato_Angelico.jpg;https://commons.wikimedia.org/wiki/File:Adorazione_del_Bambino_-_Beato_Angelico.jpg;No information
1630_AdriaenBrouwer_BauernraufereiBeim.jpg; Bauernrauferei beim Würfelspiel;Adriaen Brouwer;between circa 1630 and circa 1640;oil on panel;https://upload.wikimedia.org/wikipedia/commons/f/f9/Adriaen_Brouwer_002.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_Brouwer_002.jpg;Netherlands Flandern
1630_AdriaenBrouwer_DasSchlachtfest.jpg;Das Schlachtfest;Adriaen Brouwer;circa 1630-1640;oil on panel;https://upload.wikimedia.org/wikipedia/commons/0/05/Adriaen_Brouwer_003.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_Brouwer_003.jpg;Netherlands Flandern
1630_AdriaenBrouwer_DerBittereTrank.jpg; Der bittere Trank;Adriaen Brouwer;circa 1630-1640;oil on panel;https://upload.wikimedia.org/wikipedia/commons/5/54/Adriaen_Brouwer_004.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_Brouwer_004.jpg;Netherlands Flandern
1630_AdriaenBrouwer_DieRauferei.jpg;Die Rauferei;Adriaen Brouwer;circa 1630-1640;oil on panel;https://upload.wikimedia.org/wikipedia/commons/9/92/Adriaen_Brouwer_005.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_Brouwer_005.jpg;Netherlands Flandern
1630_AdriaenBrouwer_Kartenspielende.jpg;Kartenspielende Bauern in einer Schenke;Adriaen Brouwer;circa 1630- 1640;oil on panel;https://upload.wikimedia.org/wikipedia/commons/d/d1/Adriaen_Brouwer_006.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_Brouwer_006.jpg;Netherlands Flandern
1635_AdriaenBrouwer_Mondlandschaft.jpg;Mondlandschaft;Adriaen Brouwer;circa 1635-1637;oil on panel;https://upload.wikimedia.org/wikipedia/commons/4/4a/Adriaen_Brouwer_007.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_Brouwer_007.jpg;Netherlands Flandern
1630_AdriaenBrouwer_HeadOfAManWithA.jpg;Head of a man with a pointed hat.;Adriaen Brouwer;circa 1630 1620-1638;oil on panel;https://upload.wikimedia.org/wikipedia/commons/8/8f/Adriaen_Brouwer_008.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_Brouwer_008.jpg;Netherlands Flandern
1631_AdriaenBrouwer_TrinkerImHof.jpg;Trinker im Hof;Adriaen Brouwer;circa 1631-1632;oil on panel;https://upload.wikimedia.org/wikipedia/commons/8/86/Adriaen_Brouwer_009.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_Brouwer_009.jpg;Netherlands Flandern
1510_AdriaenIsenbrandt_TheRestOnThe.png;The Rest on The Flight into Egypt;Adriaen Isenbrandt;between circa 1510 and circa 1550;oil on panel;https://upload.wikimedia.org/wikipedia/commons/d/dc/Adriaen_Isenbrant_001.png;https://commons.wikimedia.org/wiki/File:Adriaen_Isenbrant_001.png;Netherlands Flandern
1625_AdriaenVanDeVenne_WhatWon'tPeopleDo.jpg;What Won't People Do for Money;Adriaen van de Venne;1625;color on oak panel;https://upload.wikimedia.org/wikipedia/commons/4/43/Adriaen_Pietersz._van_de_Venne_001.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_Pietersz._van_de_Venne_001.jpg;Netherlands Holland
1667_AdriaenVanDeVelde_PortraitOfACouple.jpg;Portrait of a couple with two children and a nursemaid in a landscape;Adriaen van de Velde;1667;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/c/c2/Adriaen_van_de_Velde_002.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_van_de_Velde_002.jpg;Netherlands Holland
1647_AdriaenVanOstade_PeasantFamilyAt.jpg;Peasant family at home;Adriaen van Ostade;1647;oil on oak panel;https://upload.wikimedia.org/wikipedia/commons/e/e7/Adriaen_van_Ostade_001.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_van_Ostade_001.jpg;Netherlands Holland
1661_AdriaenVanOstade_AnAlchemist.jpg;An alchemist;Adriaen van Ostade;1661;oil on oak panel;https://upload.wikimedia.org/wikipedia/commons/1/18/Adriaen_van_Ostade_002.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_van_Ostade_002.jpg;Netherlands Holland
1660_AdriaenVanOstade_DerFederschneider.jpg;Der Federschneider;Adriaen van Ostade;between circa 1660 and circa 1670;oil on oak panel;https://upload.wikimedia.org/wikipedia/commons/3/39/Adriaen_van_Ostade_003.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_van_Ostade_003.jpg;Netherlands Holland
1669_AdriaenVanOstade_BuyingFish.jpg;Buying fish;Adriaen van Ostade;1669;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/3/32/Adriaen_van_Ostade_004.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_van_Ostade_004.jpg;Netherlands Holland
1660_AdriaenVanOstade_DerFloetenspieler.jpg;Der Flötenspieler;Adriaen van Ostade;circa 1660-1670;oil on panel;https://upload.wikimedia.org/wikipedia/commons/3/38/Adriaen_van_Ostade_005.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_van_Ostade_005.jpg;Netherlands Holland
1663_AdriaenVanOstade_DerMalerInSeiner.jpg;Der Maler in seiner Werkstatt;Adriaen van Ostade;1663;oil on oak panel;https://upload.wikimedia.org/wikipedia/commons/d/df/Adriaen_van_Ostade_006.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_van_Ostade_006.jpg;Netherlands Holland
1662_AdriaenVanOstade_TheSchoolmaster.jpg;The Schoolmaster;Adriaen van Ostade;1662;oil on panel;https://upload.wikimedia.org/wikipedia/commons/d/dc/Adriaen_van_Ostade_007.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_van_Ostade_007.jpg;Netherlands Holland
1672_AdriaenVanOstade_TheFishwife.jpg;The Fishwife;Adriaen van Ostade;1672;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/9/90/Adriaen_van_Ostade_009.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_van_Ostade_009.jpg;Netherlands Holland
1660_AdriaenVanOstade_DieFischverkaeuferin.jpg;Die Fischverkäuferin;Adriaen van Ostade;circa 1660-1670;oil on oak panel;https://upload.wikimedia.org/wikipedia/commons/6/64/Adriaen_van_Ostade_010.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_van_Ostade_010.jpg;Netherlands Holland
1671_AdriaenVanOstade_RestingTravellers.jpg;Resting travellers;Adriaen van Ostade;1671;oil on panel;https://upload.wikimedia.org/wikipedia/commons/0/04/Adriaen_van_Ostade_011.jpg;https://commons.wikimedia.org/wiki/File:Adriaen_van_Ostade_011.jpg;Netherlands Holland
1842_AdrianLudwigRichter_AbendandachtIm.jpg;Abendandacht im Walde;Adrian Ludwig Richter;1842;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/a/a1/Adrian_Ludwig_Richter_001.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_001.jpg;Germany
1840_AdrianLudwigRichter_AufBergeshoehe.jpg;Auf Bergeshöhe;Adrian Ludwig Richter;circa 1840;color on paper;https://upload.wikimedia.org/wikipedia/commons/6/6f/Adrian_Ludwig_Richter_002.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_002.jpg;Germany
1834_AdrianLudwigRichter_AveMaria.jpg;Ave Maria;Adrian Ludwig Richter;1834;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/b/b7/Adrian_Ludwig_Richter_003.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_003.jpg;Germany
1866_AdrianLudwigRichter_Begegnung.jpg;Begegnung;Adrian Ludwig Richter;1866;Indian ink;https://upload.wikimedia.org/wikipedia/commons/5/5e/Adrian_Ludwig_Richter_004.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_004.jpg;Germany
1831_AdrianLudwigRichter_BrunnenBeiAriccia.jpg; Brunnen bei Ariccia;Adrian Ludwig Richter;1831;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/3/35/Adrian_Ludwig_Richter_006.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_006.jpg;Germany
1840_AdrianLudwigRichter_DerErsteSchnee.jpg;Der erste Schnee;Adrian Ludwig Richter;circa 1840;color on paper;https://upload.wikimedia.org/wikipedia/commons/a/a1/Adrian_Ludwig_Richter_007.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_007.jpg;Germany
1835_AdrianLudwigRichter_DerSchreckenstein.jpg;Der Schreckenstein bei Aussig;Adrian Ludwig Richter;1835;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/3/37/Adrian_Ludwig_Richter_008.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_008.jpg;Germany
1826_AdrianLudwigRichter_DerWatzmann.jpg;Der Watzmann;Adrian Ludwig Richter;1826;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/f/ff/Adrian_Ludwig_Richter_009.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_009.jpg;Germany
1840_AdrianLudwigRichter_Felsenlandschaft.jpg; Felsenlandschaft;Adrian Ludwig Richter;circa 1840; Radierung;https://upload.wikimedia.org/wikipedia/commons/4/47/Adrian_Ludwig_Richter_010.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_010.jpg;Germany
1844_AdrianLudwigRichter_Fruehlingsabend.jpg;Frühlingsabend;Adrian Ludwig Richter;1844;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/5/53/Adrian_Ludwig_Richter_011.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_011.jpg;Germany
1840_AdrianLudwigRichter_Fruehlingslust.jpg;Frühlingslust;Adrian Ludwig Richter;circa 1840;drawing;https://upload.wikimedia.org/wikipedia/commons/9/93/Adrian_Ludwig_Richter_012.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_012.jpg;Germany
1841_AdrianLudwigRichter_GenovevaInDer.jpg;Genoveva in der Waldeinsamkeit;Adrian Ludwig Richter;1841;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/1/1e/Adrian_Ludwig_Richter_013.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_013.jpg;Germany
1867_AdrianLudwigRichter_HeimkehrDer.jpg;Heimkehr der Landleute nach Civitella;Adrian Ludwig Richter;1867;color on paper;https://upload.wikimedia.org/wikipedia/commons/4/4a/Adrian_Ludwig_Richter_014.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_014.jpg;Germany
1840_AdrianLudwigRichter_HeimkehrVomFelde.jpg;Heimkehr vom Felde;Adrian Ludwig Richter;circa 1840;oil on paper;https://upload.wikimedia.org/wikipedia/commons/1/19/Adrian_Ludwig_Richter_015.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_015.jpg;Germany
1871_AdrianLudwigRichter_Hirtenlied.jpg;Hirtenlied;Adrian Ludwig Richter;1871; Tuschzeichnung;https://upload.wikimedia.org/wikipedia/commons/f/fa/Adrian_Ludwig_Richter_016.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_016.jpg;Germany
1865_AdrianLudwigRichter_ImSommer.jpg;Im Sommer;Adrian Ludwig Richter;1865;drawing, Indian ink;https://upload.wikimedia.org/wikipedia/commons/5/57/Adrian_Ludwig_Richter_017.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_017.jpg;Germany
1833_AdrianLudwigRichter_Italyische.jpg;Italyische Landschaft mit ruhenden Wandersleuten;Adrian Ludwig Richter;1833;oil;https://upload.wikimedia.org/wikipedia/commons/f/fe/Adrian_Ludwig_Richter_018.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_018.jpg;Germany
1823_AdrianLudwigRichter_MaedchenAufDer.jpg;Mädchen auf der Wiese: Inntal bei Hall;Adrian Ludwig Richter;1823;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/7/7e/Adrian_Ludwig_Richter_019.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_019.jpg;Germany
"1869_AdrianLudwigRichter_""MeinNestIstDas.jpg";" ""Mein Nest ist das Best"" — ""Anno 1700""";Adrian Ludwig Richter;1869;pencil and opaque watercolor;https://upload.wikimedia.org/wikipedia/commons/e/e4/Adrian_Ludwig_Richter_020.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_020.jpg;Germany
1865_AdrianLudwigRichter_RastUnterm.jpg; Rast unterm Wegekreuz;Adrian Ludwig Richter;1865;watercolor;https://upload.wikimedia.org/wikipedia/commons/f/fd/Adrian_Ludwig_Richter_021.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_021.jpg;Germany
1873_AdrianLudwigRichter_TheRestOnThe.jpg;The Rest on The Flight into Egypt;Adrian Ludwig Richter;1873;color on paper;https://upload.wikimedia.org/wikipedia/commons/d/d3/Adrian_Ludwig_Richter_022.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_022.jpg;Germany
1852_AdrianLudwigRichter_Sommerlust.jpg;Sommerlust;Adrian Ludwig Richter;1852;color on paper;https://upload.wikimedia.org/wikipedia/commons/c/cb/Adrian_Ludwig_Richter_023.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_023.jpg;Germany
1836_AdrianLudwigRichter_StAnnenKircheZu.jpg;St.-Annen-Kirche zu Graupen in Bohemia;Adrian Ludwig Richter;1836;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/1/18/Adrian_Ludwig_Richter_024.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_024.jpg;Germany
1839_AdrianLudwigRichter_SeeImRiesengebirge.jpg;See im Riesengebirge;Adrian Ludwig Richter;1839;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/8/81/Adrian_Ludwig_Richter_025.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_025.jpg;Germany
1837_AdrianLudwigRichter_UeberfahrtAm.jpg;Überfahrt am Schreckenstein;Adrian Ludwig Richter;1837;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/4/49/Adrian_Ludwig_Richter_026.jpg;https://commons.wikimedia.org/wiki/File:Adrian_Ludwig_Richter_026.jpg;Germany
1840_AdrienDauzats_Français.jpg;Français :;Adrien Dauzats;1840;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/0/0a/Adrien_Dauzats_001.jpg;https://commons.wikimedia.org/wiki/File:Adrien_Dauzats_001.jpg;No information
-100_AdrienManglard_FlußmuendungMit.jpg; Flußmündung mit Hafen;Adrien Manglard;first half of 18;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/3/3b/Adrien_Manglard_001.jpg;https://commons.wikimedia.org/wiki/File:Adrien_Manglard_001.jpg;France
1795_OJ_PortraitOfFrançois.jpg;Portrait of François André Vincent;O.J.;1795;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/8/82/Ad%C3%A9laide_Labille-Guiard_001.jpg;https://commons.wikimedia.org/wiki/File:Ad%C3%A9laide_Labille-Guiard_001.jpg;France
1655_AelbertCuyp_AnsichtVon.jpg;Ansicht von Dordrecht;Aelbert Cuyp;circa 1655;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/3/39/Aelbert_Cuyp_001.jpg;https://commons.wikimedia.org/wiki/File:Aelbert_Cuyp_001.jpg;Netherlands Holland
